Sample,X(ms) [24.09.2026 09:48:38 648 UTC],"matematicko_upravljanje[%MD18]","izlazna_vrednost_objekta[%MD14]","referentna_vrednost[%MD10]"
1760,1790243332752.750519,100,75.7397689819336,100
1761,1790243332794.226319,100,76.2711715698242,100
1762,1790243332832.874119,100,76.7362442016602,100
1763,1790243332873.250119,100,77.1432571411133,100
1764,1790243332912.789719,100,77.4994659423828,100
1765,1790243332952.643919,100,77.8112106323242,100
1766,1790243332992.806219,100,78.0840377807617,100
1767,1790243333032.595319,100,78.3228073120117,100
1768,1790243333072.608519,100,78.5317687988281,100
1769,1790243333112.585619,100,78.7146453857422,100
1770,1790243333152.583319,100,78.8746948242188,100
1771,1790243333192.584419,100,79.014762878418,100
1772,1790243333232.556319,100,79.1373519897461,100
1773,1790243333272.559319,100,79.2446365356445,100
1774,1790243333312.563919,100,79.3385314941406,100
1775,1790243333352.552719,100,79.4207000732422,100
