Sample,X(ms) [22.09.2026 22:44:17 863 UTC],"matematicko_upravljanje[%MD18]","izlazna_vrednost_objekta[%MD14]","vrednost_upravljanja[%MD10]"
696,1790117075381.993089,100.003204345703,79.9993591308594,100
697,1790117075421.984889,100.003204345703,79.9993591308594,100
698,1790117075461.990989,100.003204345703,79.9993591308594,100
699,1790117075501.977989,100.003204345703,79.9993591308594,100
700,1790117075541.978089,100.003204345703,79.9993591308594,100
701,1790117075581.978889,100.003204345703,79.9993591308594,100
702,1790117075621.972089,100.003204345703,79.9993591308594,100
703,1790117075661.977789,100.003204345703,79.9993591308594,100
704,1790117075701.969989,100.003204345703,79.9993591308594,100
705,1790117075741.946589,100.003204345703,79.9993591308594,100
706,1790117075781.957789,100.003204345703,79.9993591308594,100
707,1790117075821.942289,100.003204345703,79.9993591308594,100
708,1790117075861.939889,100.003204345703,79.9993591308594,100
709,1790117075901.948789,100.003204345703,79.9993591308594,100
710,1790117075941.936489,100.003204345703,79.9993591308594,100
711,1790117075981.959989,100.003204345703,79.9993591308594,100
712,1790117076021.929789,100.003204345703,79.9993591308594,100
713,1790117076061.933089,100.003204345703,79.9993591308594,100
714,1790117076101.924789,100.003204345703,79.9993591308594,100
715,1790117076141.925889,100.003204345703,79.9993591308594,100
716,1790117076181.910489,100.003204345703,79.9993591308594,100
717,1790117076221.934689,100.003204345703,79.9993591308594,100
718,1790117076261.914789,100.003204345703,79.9993591308594,100
719,1790117076301.903689,100.003204345703,79.9993591308594,100
720,1790117076341.908589,100.003204345703,79.9993591308594,100
721,1790117076381.893189,100.003204345703,79.9993591308594,100
722,1790117076421.909389,100.003204345703,79.9993591308594,100
723,1790117076461.903189,100.003204345703,79.9993591308594,100
724,1790117076501.889689,100.003204345703,79.9993591308594,100
725,1790117076541.894689,100.003204345703,79.9993591308594,100
726,1790117076581.896389,100.003204345703,79.9993591308594,100
727,1790117076621.889489,100.003204345703,79.9993591308594,100
728,1790117076661.871089,100.003204345703,79.9993591308594,100
729,1790117076701.884789,100.003204345703,79.9993591308594,100
730,1790117076741.882689,100.003204345703,79.9993591308594,100
731,1790117076781.858589,100.003204345703,79.9993591308594,100
732,1790117076821.876189,100.003204345703,79.9993591308594,100
733,1790117076861.854789,100.003204345703,79.9993591308594,100
734,1790117076901.858989,100.003204345703,79.9993591308594,100
735,1790117076941.849789,100.003204345703,79.9993591308594,100
736,1790117076981.847889,100.003204345703,79.9993591308594,100
737,1790117077021.840989,100.003204345703,79.9993591308594,100
738,1790117077061.837189,100.003204345703,79.9993591308594,100
739,1790117077101.840789,100.003204345703,79.9993591308594,100
740,1790117077141.840289,100.003204345703,79.9993591308594,100
741,1790117077181.825789,100.003204345703,79.9993591308594,100
742,1790117077221.823689,100.003204345703,79.9993591308594,100
743,1790117077261.825889,100.003204345703,79.9993591308594,100
744,1790117077301.831489,100.003204345703,79.9993591308594,100
745,1790117077341.842489,100.003204345703,79.9993591308594,100
746,1790117077381.821789,100.003204345703,79.9993591308594,100
747,1790117077421.809889,100.003204345703,79.9993591308594,100
748,1790117077461.810489,100.003204345703,79.9993591308594,100
749,1790117077501.810889,100.003204345703,79.9993591308594,100
750,1790117077541.812889,100.003204345703,79.9993591308594,100
751,1790117077581.815289,100.003204345703,79.9993591308594,100
752,1790117077621.798789,100.003204345703,79.9993591308594,100
753,1790117077661.799189,100.003204345703,79.9993591308594,100
754,1790117077701.798489,100.003204345703,79.9993591308594,100
755,1790117077741.806189,100.003204345703,79.9993591308594,100
756,1790117077781.781789,100.003204345703,79.9993591308594,100
757,1790117077821.779889,100.003204345703,79.9993591308594,100
758,1790117077861.780689,100.003204345703,79.9993591308594,100
759,1790117077901.786789,100.003204345703,79.9993591308594,100
760,1790117077941.781589,100.003204345703,79.9993591308594,100
761,1790117077981.767689,100.003204345703,79.9993591308594,100
762,1790117078021.763689,100.003204345703,79.9993591308594,100
763,1790117078061.779089,100.003204345703,79.9993591308594,100
764,1790117078101.758189,100.003204345703,79.9993591308594,100
765,1790117078141.765489,100.003204345703,79.9993591308594,100
766,1790117078181.741889,100.003204345703,79.9993591308594,100
767,1790117078221.736789,100.003204345703,79.9993591308594,100
768,1790117078261.748089,100.003204345703,79.9993591308594,100
769,1790117078301.747689,100.003204345703,79.9993591308594,100
770,1790117078341.735489,100.003204345703,79.9993591308594,100
771,1790117078381.742089,100.003204345703,79.9993591308594,100
772,1790117078421.727889,100.003204345703,79.9993591308594,100
773,1790117078461.733389,100.003204345703,79.9993591308594,100
774,1790117078501.724389,100.003204345703,79.9993591308594,100
775,1790117078541.722489,100.003204345703,79.9993591308594,100
776,1790117078581.728489,100.003204345703,79.9993591308594,100
777,1790117078621.711489,100.003204345703,79.9993591308594,100
778,1790117078661.696389,100.003204345703,79.9993591308594,100
779,1790117078701.711789,100.003204345703,79.9993591308594,100
780,1790117078741.700789,100.003204345703,79.9993591308594,100
781,1790117078781.702689,100.003204345703,79.9993591308594,100
782,1790117078821.706289,100.003204345703,79.9993591308594,100
783,1790117078861.682089,100.003204345703,79.9993591308594,100
784,1790117078901.702289,100.003204345703,79.9993591308594,100
785,1790117078941.690289,100.003204345703,79.9993591308594,100
786,1790117078981.670689,100.003204345703,79.9993591308594,100
787,1790117079021.677889,100.003204345703,79.9993591308594,100
788,1790117079061.680189,100.003204345703,79.9993591308594,100
789,1790117079101.677189,100.003204345703,79.9993591308594,100
790,1790117079141.667689,100.003204345703,79.9993591308594,100
791,1790117079181.660489,100.003204345703,79.9993591308594,100
792,1790117079221.672189,100.003204345703,79.9993591308594,100
793,1790117079261.676389,100.003204345703,79.9993591308594,100
794,1790117079301.669189,100.003204345703,79.9993591308594,100
795,1790117079341.677789,100.003204345703,79.9993591308594,100
796,1790117079381.686789,100.003204345703,79.9993591308594,100
797,1790117079421.658689,100.003204345703,79.9993591308594,100
798,1790117079461.657689,100.003204345703,79.9993591308594,100
799,1790117079501.630789,100.003204345703,79.9993591308594,100
800,1790117079541.636189,100.003204345703,79.9993591308594,100
801,1790117079581.633289,100.003204345703,79.9993591308594,100
802,1790117079621.627289,100.003204345703,79.9993591308594,100
803,1790117079661.631289,100.003204345703,79.9993591308594,100
804,1790117079701.620889,100.003204345703,79.9993591308594,100
805,1790117079741.623689,100.003204345703,79.9993591308594,100
806,1790117079781.607789,100.003204345703,79.9993591308594,100
807,1790117079821.609589,100.003204345703,79.9993591308594,100
808,1790117079861.610089,100.003204345703,79.9993591308594,100
809,1790117079901.601989,100.003204345703,79.9993591308594,100
810,1790117079941.594089,100.003204345703,79.9993591308594,100
811,1790117079981.597289,100.003204345703,79.9993591308594,100
812,1790117080021.594789,100.003204345703,79.9993591308594,100
813,1790117080061.582289,100.003204345703,79.9993591308594,100
814,1790117080101.583889,100.003204345703,79.9993591308594,100
815,1790117080141.591489,100.003204345703,79.9993591308594,100
816,1790117080181.578089,100.003204345703,79.9993591308594,100
817,1790117080221.578289,100.003204345703,79.9993591308594,100
818,1790117080261.575489,100.003204345703,79.9993591308594,100
819,1790117080301.565089,100.003204345703,79.9993591308594,100
820,1790117080341.567489,100.003204345703,79.9993591308594,100
821,1790117080381.558489,100.003204345703,79.9993591308594,100
822,1790117080421.548789,100.003204345703,79.9993591308594,100
823,1790117080461.559589,100.003204345703,79.9993591308594,100
824,1790117080501.555989,100.003204345703,79.9993591308594,100
825,1790117080541.554589,100.003204345703,79.9993591308594,100
826,1790117080581.546289,100.003204345703,79.9993591308594,100
827,1790117080621.558689,100.003204345703,79.9993591308594,100
828,1790117080661.539889,100.003204345703,79.9993591308594,100
829,1790117080701.539189,100.003204345703,79.9993591308594,100
830,1790117080741.530589,100.003204345703,79.9993591308594,100
831,1790117080781.525489,100.003204345703,79.9993591308594,100
832,1790117080821.537489,100.003204345703,79.9993591308594,100
833,1790117080861.534589,100.003204345703,79.9993591308594,100
834,1790117080901.515089,100.003204345703,79.9993591308594,100
835,1790117080941.527189,100.003204345703,79.9993591308594,100
836,1790117080981.516789,100.003204345703,79.9993591308594,100
837,1790117081021.503589,100.003204345703,79.9993591308594,100
838,1790117081061.514889,100.003204345703,79.9993591308594,100
839,1790117081101.510689,100.003204345703,79.9993591308594,100
840,1790117081141.504689,100.003204345703,79.9993591308594,100
841,1790117081181.496889,100.003204345703,79.9993591308594,100
842,1790117081221.504789,100.003204345703,79.9993591308594,100
843,1790117081261.476089,100.003204345703,79.9993591308594,100
844,1790117081301.495789,100.003204345703,79.9993591308594,100
845,1790117081341.494589,100.003204345703,79.9993591308594,100
846,1790117081381.480789,100.003204345703,79.9993591308594,100
847,1790117081421.478489,100.003204345703,79.9993591308594,100
848,1790117081461.475289,100.003204345703,79.9993591308594,100
849,1790117081501.488189,100.003204345703,79.9993591308594,100
850,1790117081541.463389,100.003204345703,79.9993591308594,100
