Sample,X(ms) [22.09.2026 22:43:05 543 UTC],"matematicko_upravljanje[%MD18]","izlazna_vrednost_objekta[%MD14]","vrednost_upravljanja[%MD10]"
135,1790116977303.724434,0,0,0
136,1790116977343.743734,0,0,0
137,1790116977383.725834,0,0,0
138,1790116977423.721134,0,0,0
139,1790116977463.727234,0,0,0
140,1790116977503.748834,0,0,0
141,1790116977543.719034,0,0,0
142,1790116977583.737634,0,0,0
143,1790116977623.727534,0,0,0
144,1790116977663.737634,0,0,0
145,1790116977703.733034,0,0,0
146,1790116977743.715834,0,0,0
147,1790116977783.699734,0,0,0
148,1790116977823.700734,0,0,0
149,1790116977863.703434,0,0,0
150,1790116977903.715234,0,0,0
151,1790116977943.695134,0,0,0
152,1790116977983.687334,0,0,0
153,1790116978023.709734,0,0,0
154,1790116978063.709134,0,0,0
155,1790116978103.694034,0,0,0
156,1790116978143.698934,0,0,0
